seed,n_reference_samples,recent_samples_proportion,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),mtr,mtfa,mtd,mdr,drifts
1778240044,3000,0.1,0.7,0.004164332399626529,0.004164332399626529,0.616890756302521,0.616890756302521,0.6418767507002802,0.6418767507002802,0.5683355889531875,0.5683355889531875,0.6393210057976478,0.6393210057976478,3.175838717210244,25500.0,6423.5,0.19999999999999996,"[12899, 18299, 28199, 33599, 38399, 52199]"
1778240101,3000,0.1,0.7,0.003904761904761903,0.003904761904761903,0.6190606060606061,0.6190606060606061,0.6463939393939394,0.6463939393939394,0.5701764707342052,0.5701764707342052,0.6438479750817975,0.6438479750817975,1.952713697712262,12750.0,5223.5,0.19999999999999996,"[12899, 18299, 23399, 28199, 33599, 38399, 52199]"
1778240149,3000,0.1,0.7,0.004164332399626529,0.004164332399626529,0.616890756302521,0.616890756302521,0.6418767507002802,0.6418767507002802,0.5683355889531875,0.5683355889531875,0.6393210057976478,0.6393210057976478,3.175838717210244,25500.0,6423.5,0.19999999999999996,"[12899, 18299, 28199, 33599, 38399, 52199]"
1778240196,3000,0.1,0.7,0.003904761904761903,0.003904761904761903,0.6190606060606061,0.6190606060606061,0.6463939393939394,0.6463939393939394,0.5701764707342052,0.5701764707342052,0.6438479750817975,0.6438479750817975,1.952713697712262,12750.0,5223.5,0.19999999999999996,"[12899, 18299, 23399, 28199, 33599, 38399, 52199]"
1778240242,3000,0.1,0.7,0.003904761904761903,0.003904761904761903,0.6190606060606061,0.6190606060606061,0.6463939393939394,0.6463939393939394,0.5701764707342052,0.5701764707342052,0.6438479750817975,0.6438479750817975,1.952713697712262,12750.0,5223.5,0.19999999999999996,"[12899, 18299, 23399, 28199, 33599, 38399, 52199]"
1778240288,3000,0.1,0.7,0.002900432900432911,0.002900432900432911,0.6179393939393939,0.6179393939393939,0.6382424242424243,0.6382424242424243,0.5673103452301144,0.5673103452301144,0.6345699205634213,0.6345699205634213,1.7075416422532854,12750.0,5973.5,0.19999999999999996,"[12899, 18299, 26399, 29999, 33599, 38399, 52199]"
1778240331,3000,0.1,0.7,0.003904761904761903,0.003904761904761903,0.6190606060606061,0.6190606060606061,0.6463939393939394,0.6463939393939394,0.5701764707342052,0.5701764707342052,0.6438479750817975,0.6438479750817975,1.952713697712262,12750.0,5223.5,0.19999999999999996,"[12899, 18299, 23399, 28199, 33599, 38399, 52199]"
1778240378,3000,0.1,0.7,0.009518270278254772,0.009518270278254772,0.5978415406488303,0.5978415406488303,0.6644694325966137,0.6644694325966137,0.5573171076513248,0.5573171076513248,0.6598044542084397,0.6598044542084397,2.24249752665714,12750.0,4548.5,0.19999999999999996,"[12899, 18299, 23399, 28199, 33599, 38399, 49499]"
1778240420,3000,0.1,0.7,0.004164332399626529,0.004164332399626529,0.616890756302521,0.616890756302521,0.6418767507002802,0.6418767507002802,0.5683355889531875,0.5683355889531875,0.6393210057976478,0.6393210057976478,3.175838717210244,25500.0,6423.5,0.19999999999999996,"[12899, 18299, 28199, 33599, 38399, 52199]"
1778240472,3000,0.1,0.7,0.009518270278254772,0.009518270278254772,0.5978415406488303,0.5978415406488303,0.6644694325966137,0.6644694325966137,0.5573171076513248,0.5573171076513248,0.6598044542084397,0.6598044542084397,2.24249752665714,12750.0,4548.5,0.19999999999999996,"[12899, 18299, 23399, 28199, 33599, 38399, 49499]"
